id,pop70,nhwht70,pnhwht70,nhblk70,pnhblk70,asian70,pasian70,haw70,phaw70,hu70,vac70,pvac70,ohu70,pohu70,own70,pown70,rent70,prent70,mhmval70a17,mhmval70,mrent70,mrent70a17,hinc70,hinc70a17,ag25up70,hs70,phs70,col70,pcol70,clf70,unemp70,punemp70,pop80,nhwht80,pnhwht80,nhblk80,pnhblk80,ntv80,pntv80,asian80,pasian80,hisp80,phisp80,haw80,phaw80,hu80,vac80,pvac80,ohu80,pohu80,own80,pown80,rent80,prent80,mhmval80,mhmval80a17,mrent80,mrent80a17,hinc80,hinc80a17,hincw80,hincw80a17,hincb80,hincb80a17,hinch80,hinch80a17,hinca80,hinca80a17,ag25up80,hs80,phs80,col80,pcol80,clf80,unemp80,punemp80,pop90,nhwht90,pnhwht90,nhblk90,pnhblk90,ntv90,pntv90,asian90,pasian90,hisp90,phisp90,haw90,phaw90,hu90,vac90,pvac90,ohu90,pohu90,own90,pown90,rent90,prent90,mhmval90,mhmval90a17,mrent90,mrent90a17,hinc90,hinc90a17,hincw90,hincw90a17,hincb90,hincb90a17,hinch90,hinch90a17,hinca90,hinca90a17,ag25up90,hs90,phs90,col90,pcol90,clf90,unemp90,punemp90,pop00,nhwht00,pnhwht00,nhblk00,pnhblk00,ntv00,pntv00,asian00,pasian00,hisp00,phisp00,haw00,phaw00,hu00,vac00,pvac00,ohu00,pohu00,own00,pown00,rent00,prent00,mhmval00,mhmval00a17,mrent00,mrent00a17,hinc00,hinc00a17,hincw00,hincw00a17,hincb00,hincb00a17,hinch00,hinch00a17,hinca00,hinca00a17,meansp9800,minsp9800,maxsp9800,mediansp9800,totsp9800,nums9800,meansp9800a17,minsp9800a17,maxsp9800a17,mediansp9800a17,totsp9800a17,pir9800,ag25up00,hs00,phs00,col00,pcol00,clf00,unemp00,punemp00,pop10,nhwht10,pnhwht10,nhblk10,pnhblk10,ntv10,pntv10,asian10,pasian10,hisp10,phisp10,haw10,phaw10,hu10,vac10,pvac10,ohu10,pohu10,own10,pown10,rent10,prent10,mhmval12,mhmval12a17,mrent12,mrent12a17,hinc12,hinc12a17,hincw12,hincw12a17,hincb12,hincb12a17,hinch12,hinch12a17,hinca12,hinca12a17,meansp0709,minsp0709,maxsp0709,mediansp0709,totsp0709,nums0709,meansp0709a17,minsp0709a17,maxsp0709a17,mediansp0709a17,totsp0709a17,pir0712,ag25up12,hs12,phs12,col12,pcol12,clf12,unemp12,punemp12,pop16,nhwht16,pnhwht16,nhblk16,pnhblk16,ntv16,pntv16,asian16,pasian16,haw16,phaw16,oth16,poth16,twomr16,ptwomr16,hisp16,phisp16,pcnhwht0016,pcnhblk0016,pcasian0016,pchisp0016,hu16,ohu16,pohu16,vac16,pvac16,own16,pown16,rent16,prent16,mhmval16,mrent16,mhmval16a17,mrent16a17,hinc16,hinc16a17,hincw16,hincw16a17,hincb16,hincb16a17,hincn16,hincn16a17,hinca16,hinca16a17,hincp16,hincp16a17,hinco16,hinco16a17,hincm16,hincm16a17,hinch16,hinch16a17,meansp1517,minsp1517,maxsp1517,mediansp1517,totsp1517,nums1517,meansp1517a17,minsp1517a17,maxsp1517a17,mediansp1517a17,totsp1517a17,pir1517,ag25up16,colm16,colf16,col16,pcol16
37063002023,428.11,66.55,15.55,360.37,84.18,1.17,0.27,0.00,0.00,121.33,6.12,5.04,115.21,94.96,98.72,81.37,16.49,13.59,97497.53,15561.44,67.64,423.82,7956.83,49852.18,228.37,171.28,75.00,34.73,15.21,189.92,3.35,1.76,665.62,67.65,10.16,593.18,89.12,0.66,0.10,1.22,0.18,2.55,0.38,0.00,0.00,210.69,7.33,3.48,203.36,96.52,159.91,75.90,31.55,14.97,33367.00,96742.30,177.00,513.18,17433.37,50545.29,19517.67,56588.36,18853.84,54663.71,,,,,377.35,236.61,62.70,70.88,18.78,334.40,12.88,3.85,2136.96,1756.28,82.19,251.54,11.77,2.25,0.11,99.94,4.68,26.95,1.26,0.00,0.00,930.17,57.64,6.20,872.53,93.80,567.09,60.97,305.44,32.84,121900.01,226316.56,561.00,1041.54,51318.00,95275.74,53224.69,98815.65,39772.73,73841.07,42500.00,78904.46,50000.00,92828.78,1407.05,111.55,7.93,999.05,71.00,1349.03,9.73,0.72,2935.00,1992.10,67.87,604.89,20.61,10.86,0.37,238.06,8.11,75.61,2.58,0.37,0.01,1359.88,47.54,3.50,1312.35,96.50,899.85,66.17,412.49,30.33,152300.00,216295.14,733.00,1041.00,62383.00,88595.80,63864.00,90699.10,46392.00,65885.52,39286.00,55793.64,76411.29,108518.66,162130.95,7000.00,239000.00,160000.00,27238000.00,168.00,230256.98,9941.34,339425.74,227230.62,38683173.01,2.56,2060.98,194.27,9.43,1523.09,73.90,1914.24,60.26,3.15,2808,1686,60.04,793,28.24,13,0.46,169,6.02,135,4.81,0,0.00,1392,83,5.96,1309,94.04,596,42.82,713,51.22,226900,241346.91,774,823.28,63493.00,67535.65,87868,93462.63,41950,44620.99,113625,120859.60,28954.00,30797.52,220474.36,57500.00,325000.00,209000.00,8598500.00,39.00,234512.14,61161.07,345693.01,222307.20,9145973.50,3.29,2062,170,8.24,1385,67.17,1907,107,5.61,3308,2022,61.1,670,20.3,0,0.0,300,9.1,0,0.0,0,0.0,0,0.0,316,9.6,-6.77,-0.31,0.99,7.02,1477,1363,92.30,114,7.70,599,43.90,764,56.10,233800.00,943.00,238586.68,962.31,69238.00,70655.54,79569.00,81198.05,52250.00,53319.74,,,,,,,31406.00,32048.99,,,62361.00,63637.74,259863.16,25000.00,375000.00,258000.00,24687000.00,95.00,265183.45,25511.84,382677.53,263282.14,25192427.21,3.73,2550,360,411,771,30.24
37063002024,715.61,111.25,15.55,602.36,84.18,1.96,0.27,0.00,0.00,202.80,10.22,5.04,192.58,94.96,165.02,81.37,27.57,13.59,97497.54,15561.44,67.64,423.82,7956.83,49852.18,381.73,286.31,75.00,58.05,15.21,317.45,5.60,1.76,1112.61,113.07,10.16,991.52,89.12,1.10,0.10,2.04,0.18,4.26,0.38,0.00,0.00,352.17,12.25,3.48,339.91,96.52,267.29,75.90,52.73,14.97,33367.00,96742.30,177.00,513.18,17433.37,50545.28,19517.67,56588.36,18853.84,54663.71,,,,,630.75,395.49,62.70,118.48,18.78,558.96,21.52,3.85,3572.00,2935.68,82.19,420.46,11.77,3.75,0.11,167.06,4.68,45.05,1.26,0.00,0.00,1554.81,96.35,6.20,1458.46,93.80,947.90,60.97,510.55,32.84,121900.00,226316.55,561.00,1041.54,51318.00,95275.74,53224.69,98815.65,39772.73,73841.07,42500.00,78904.46,50000.00,92828.77,2351.92,186.45,7.93,1669.94,71.00,2254.94,16.27,0.72,4905.94,3329.86,67.87,1011.10,20.61,18.14,0.37,397.93,8.11,126.39,2.58,0.63,0.01,2273.09,79.46,3.50,2193.63,96.50,1504.13,66.17,689.50,30.33,152300.00,216295.15,733.00,1041.00,62383.00,88595.80,63864.00,90699.10,46392.00,65885.52,39286.00,55793.64,76411.29,108518.66,165212.45,14000.00,622500.00,160000.00,101440447.00,614.00,234633.30,19882.68,884069.14,227230.62,144064849.18,2.56,3444.98,324.73,9.43,2545.88,73.90,3199.72,100.73,3.15,5848,3904,66.76,1092,18.67,27,0.46,502,8.58,299,5.11,0,0.00,2901,130,4.48,2771,95.52,2322,80.04,449,15.48,193500,205820.30,990,1053.03,91205.00,97012.10,82472,87723.06,93295,99235.17,99643,105987.35,123000.00,130831.51,203315.96,99000.00,367000.00,207000.00,23787967.00,117.00,216261.25,105303.41,390367.19,220179.86,25302566.24,2.27,4538,317,6.99,3617,79.70,4000,150,3.75,6188,3978,64.3,1229,19.9,0,0.0,533,8.6,0,0.0,0,0.0,41,0.7,407,6.6,-3.57,-0.71,0.49,4.02,3210,2990,93.10,220,6.90,2215,74.10,775,25.90,194200.00,1191.00,198175.94,1215.38,82101.00,83781.89,83726.00,85440.16,68750.00,70157.55,,,82072.00,83752.29,,,,,,,76346.00,77909.06,277629.78,29000.00,505000.00,260000.00,101612500.00,366.00,283313.81,29593.73,515339.07,265323.09,103692854.93,3.17,4778,540,874,1414,29.59
37063002025,1431.80,154.91,10.82,1272.87,88.90,4.02,0.28,0.00,0.00,404.78,20.66,5.10,384.13,94.90,331.92,82.00,52.21,12.90,96255.07,15363.13,65.00,407.25,7808.99,48925.89,766.25,576.62,75.25,115.32,15.05,638.88,10.90,1.71,2247.40,138.56,6.17,2094.78,93.21,2.30,0.10,2.87,0.13,8.03,0.36,0.00,0.00,706.00,23.52,3.33,682.48,96.67,570.03,80.74,112.46,15.93,33367.00,96742.30,177.00,513.18,17117.00,49628.01,14785.71,42868.82,18840.85,54626.05,,,,,1267.14,800.96,63.21,230.36,18.18,1122.84,43.32,3.86,2838.16,1051.98,37.07,1695.63,59.74,5.77,0.20,52.48,1.85,29.99,1.06,0.00,0.00,1317.86,160.34,12.17,1157.53,87.83,666.72,50.59,490.81,37.24,84900.00,157623.26,469.00,870.73,38317.00,71138.40,41416.67,76893.17,35138.25,65236.81,42500.00,78904.46,37812.50,70201.76,1910.18,540.99,28.32,842.05,44.08,1803.48,61.14,3.39,4123.15,996.62,24.17,2597.66,63.00,16.15,0.39,253.19,6.14,246.27,5.97,0.00,0.00,1722.74,82.47,4.79,1640.26,95.21,1047.37,60.80,592.89,34.42,117600.00,167014.51,650.00,923.12,51447.00,73064.59,62310.00,88492.12,45487.00,64600.25,31583.00,44853.91,62556.82,88842.65,133130.41,2500.00,622500.00,134000.00,56846684.00,427.00,189070.66,3550.48,884069.14,190305.65,80733171.03,2.60,2785.68,778.03,27.93,1315.56,47.23,2444.25,74.40,3.04,5938,1974,33.24,2711,45.66,14,0.24,463,7.80,751,12.65,1,0.02,2466,124,5.03,2342,94.97,1740,70.56,602,24.41,181100,192630.78,738,784.99,63082.00,67098.48,82850,88125.13,58308,62020.52,46917,49904.24,80096.00,85195.78,189665.53,5000.00,525000.00,187500.00,27691167.00,146.00,201741.69,5318.35,558427.18,199438.28,29454286.16,2.97,3965,720,18.16,2315,58.39,3928,254,6.47,6898,2587,37.5,2940,42.6,0,0.0,379,5.5,0,0.0,45,0.7,202,2.9,745,10.8,13.33,-20.40,-0.64,4.83,2772,2741,98.90,31,1.10,2110,77.00,631,23.00,195700.00,969.00,199706.65,988.84,81420.00,83086.95,83450.00,85158.51,73207.00,74705.80,,,120761.00,123233.39,,,,,63750.00,65055.18,,,212455.63,500.00,370000.00,221250.00,60762311.00,286.00,216805.32,510.24,377575.16,225779.74,62006323.04,2.72,4744,617,1064,1681,35.43
37063002026,1051.20,114.08,10.85,934.18,88.87,2.95,0.28,0.00,0.00,297.19,15.16,5.10,282.03,94.90,243.68,81.99,38.35,12.90,96263.36,15364.45,65.02,407.36,7810.00,48932.23,562.55,423.33,75.25,84.67,15.05,469.03,8.00,1.71,1649.89,102.17,6.19,1537.38,93.18,1.68,0.10,2.11,0.13,5.90,0.36,0.00,0.00,518.33,17.28,3.33,501.05,96.67,418.33,80.71,82.53,15.92,33367.04,96742.41,177.00,513.18,17119.15,49634.23,14846.36,43044.64,18840.93,54626.28,,,,,930.28,588.00,63.21,169.16,18.18,824.34,31.80,3.86,2083.29,772.35,37.07,1244.46,59.74,4.23,0.20,38.53,1.85,22.02,1.06,0.00,0.00,967.35,117.68,12.17,849.67,87.83,489.38,50.59,360.28,37.24,84899.77,157622.83,468.99,870.71,38315.71,71136.01,41412.21,76884.90,35138.58,65237.42,42496.76,78898.45,37810.34,70197.75,1402.12,397.15,28.32,618.04,44.08,1323.78,44.87,3.39,3026.52,731.76,24.18,1906.51,62.99,11.86,0.39,185.90,6.14,180.76,5.97,0.00,0.00,1264.62,60.56,4.79,1204.06,95.21,768.73,60.79,435.33,34.42,117601.27,167016.31,650.05,923.20,51446.20,73063.45,62302.50,88481.48,45486.89,64600.09,31584.85,44856.54,62558.43,88844.94,93496.40,200.00,189000.00,91000.00,14398445.00,154.00,132782.78,284.04,268416.17,129237.42,20448547.58,1.77,2044.82,571.10,27.93,965.69,47.23,1794.19,54.61,3.04,5813,680,11.70,4083,70.24,11,0.19,201,3.46,831,14.30,1,0.02,2742,221,8.06,2521,91.94,1038,37.86,1483,54.08,133700,142212.79,723,769.03,41167.00,43788.14,49375,52518.75,36955,39307.95,47500,50524.36,-999.00,-1062.61,121285.30,10000.00,266000.00,110090.50,4851412.00,40.00,129007.63,10636.71,282936.44,117100.05,5160305.35,2.67,3198,1219,38.12,1130,35.33,3102,242,7.80,6434,758,11.8,4607,71.6,0,0.0,60,0.9,0,0.0,0,0.0,216,3.4,793,12.3,-12.38,8.61,-5.24,6.33,2820,2730,96.80,90,3.20,1159,42.50,1571,57.50,138400.00,915.00,141233.52,933.73,40620.00,41451.63,64333.00,65650.12,35455.00,36180.88,,,,,,,,,68882.00,70292.25,82332.00,84017.62,169131.70,10000.00,391500.00,158250.00,18942750.00,112.00,172594.40,10204.73,399515.34,161489.92,19330572.79,3.90,3640,419,595,1014,27.86
37063002027,2262.03,1979.75,87.52,276.54,12.23,3.96,0.18,0.02,0.00,665.20,27.12,4.08,638.09,95.92,479.79,72.13,158.30,23.80,117501.60,18754.26,87.98,551.22,10075.18,63124.33,1148.85,821.74,71.53,198.71,17.30,917.04,24.55,2.68,3003.72,2467.39,82.14,464.37,15.46,1.55,0.05,34.73,1.16,24.93,0.83,0.00,0.00,1079.46,62.50,5.79,1016.96,94.21,18.94,1.75,5.15,0.48,37444.00,108562.91,137.00,397.21,22590.55,65497.69,24185.24,70121.24,26295.52,76239.68,,,,,1867.87,1029.52,55.12,524.48,28.08,1656.81,60.85,3.67,2295.26,1703.63,74.22,459.32,20.01,4.75,0.21,80.74,3.52,42.74,1.86,0.00,0.00,1052.30,72.60,6.90,979.71,93.10,514.96,48.94,464.75,44.17,83800.00,155581.02,423.00,785.33,32698.00,60706.30,31318.90,58145.90,39828.77,73945.11,31666.67,58791.56,29705.88,55151.21,1529.27,694.07,45.39,447.79,29.28,1347.44,23.75,1.76,3415.49,1907.22,55.84,850.82,24.91,29.85,0.87,477.65,13.98,132.30,3.87,0.00,0.00,1814.94,187.94,10.36,1627.00,89.64,502.76,27.70,1124.25,61.94,127400.00,180932.38,748.00,1062.30,48456.00,68816.79,49267.00,69968.57,44219.00,62799.44,39432.00,56000.99,64807.69,92039.33,109003.94,10000.00,301500.00,109000.00,13843500.00,127.00,154806.46,14201.91,428187.70,154800.86,19660419.47,2.25,2507.00,671.02,26.77,1242.98,49.58,2190.15,60.39,2.76,7272,2480,34.10,3222,44.31,22,0.30,754,10.37,770,10.59,1,0.01,3792,315,8.31,3477,91.69,1141,30.09,2336,61.60,177400,188695.20,733,779.67,48155.00,51221.07,49093,52218.79,28406,30214.63,45833,48751.22,103235.17,109808.24,188602.62,42011.00,314800.00,195500.00,15842620.00,84.00,200611.10,44685.87,334843.57,207947.64,16851332.52,4.06,4676,1190,25.45,2700,57.74,4476,229,5.12,9099,2300,25.3,4187,46.0,21,0.2,537,5.9,55,0.6,18,0.2,118,1.3,1863,20.5,-30.54,21.09,-8.08,16.63,4264,3994,93.70,270,6.30,1092,27.30,2902,72.70,183400.00,953.00,187154.82,972.51,47284.00,48252.06,64688.00,66012.38,36122.00,36861.54,,,86515.00,88286.26,,,,,47964.00,48945.99,47536.00,48509.22,224189.39,20000.00,745000.00,231500.00,59186000.00,264.00,228779.31,20409.47,760252.69,236239.60,60397739.57,4.90,5689,806,940,1746,30.69
37063002028,833.58,729.55,87.52,101.91,12.23,1.46,0.18,0.01,0.00,245.13,9.99,4.08,235.14,95.92,176.81,72.13,58.33,23.80,117501.60,18754.26,87.98,551.22,10075.18,63124.33,423.36,302.82,71.53,73.23,17.30,337.94,9.05,2.68,1106.90,909.26,82.14,171.12,15.46,0.57,0.05,12.80,1.16,9.19,0.83,0.00,0.00,397.79,23.03,5.79,374.76,94.21,6.98,1.75,1.90,0.48,37444.00,108562.91,137.00,397.21,22590.55,65497.69,24185.23,70121.24,26295.52,76239.68,,,,,688.32,379.39,55.12,193.28,28.08,610.55,22.42,3.67,845.82,627.80,74.22,169.26,20.01,1.75,0.21,29.75,3.52,15.75,1.86,0.00,0.00,387.78,26.75,6.90,361.03,93.10,189.77,48.94,171.26,44.17,83800.00,155581.02,423.00,785.33,32698.00,60706.31,31318.90,58145.89,39828.77,73945.11,31666.67,58791.56,29705.88,55151.21,563.55,255.77,45.39,165.01,29.28,496.54,8.75,1.76,1258.64,702.83,55.84,313.53,24.91,11.00,0.87,176.02,13.98,48.76,3.87,0.00,0.00,668.82,69.26,10.36,599.57,89.64,185.27,27.70,414.29,61.94,127400.00,180932.39,748.00,1062.30,48456.00,68816.79,49267.00,69968.57,44219.00,62799.44,39432.00,56000.99,64807.69,92039.32,141362.07,95000.00,173500.00,140750.00,8199000.00,58.00,200761.19,134918.18,246403.21,199891.94,11644149.19,2.90,923.85,247.28,26.77,458.05,49.58,807.09,22.25,2.76,6001,2522,42.03,2214,36.89,28,0.47,742,12.36,468,7.80,1,0.02,3275,294,8.98,2981,91.02,953,29.10,2028,61.92,183800,195502.70,881,937.09,63039.00,67052.74,77945,82907.82,59911,63725.58,55583,59122.01,76250.00,81104.90,230561.27,75100.00,560143.00,229000.00,13833676.00,60.00,245241.29,79881.68,595807.76,243580.62,14714477.42,3.63,4188,432,10.32,2773,66.21,4246,419,9.87,7604,3162,41.6,2566,33.7,89,1.2,1160,15.3,0,0.0,57,0.7,173,2.3,397,5.2,-14.24,8.79,1.32,1.33,3902,3610,92.50,292,7.50,1411,39.10,2199,60.90,174700.00,1107.00,178276.71,1129.66,66845.00,68213.55,76897.00,78471.34,57895.00,59080.31,,,75197.00,76736.54,,,124145.00,126686.67,,,173068.00,176611.29,312691.67,6000.00,587500.00,313250.00,150092000.00,480.00,319093.54,6122.84,599528.13,319663.30,153164895.88,4.69,5705,1353,1075,2428,42.56
37063002100,2822.00,1665.00,59.00,1148.00,40.68,9.00,0.32,0.00,0.00,796.00,35.00,4.40,761.00,95.60,411.00,51.63,350.00,43.97,65756.44,10495.29,18.81,117.85,6282.61,39362.62,1384.00,1275.00,92.12,34.00,2.46,1146.00,46.00,4.01,2716.00,2009.00,73.97,675.00,24.85,4.00,0.15,4.00,0.15,24.00,0.88,1.00,0.04,1006.00,62.00,6.16,944.00,93.84,668.00,66.40,276.00,27.44,33889.01,98255.79,114.00,330.52,15370.00,44562.88,20044.65,58116.26,12989.13,37659.92,,,,,1689.00,1305.00,77.26,154.00,9.12,1265.00,31.00,2.45,4112.00,3525.00,85.72,537.00,13.06,5.00,0.12,14.00,0.34,31.00,0.75,0.00,0.00,1596.00,105.00,6.58,1491.00,93.42,1228.00,76.94,263.00,16.48,102700.00,190670.29,295.00,547.69,38563.00,71595.12,40631.32,75435.10,29318.19,54431.43,62500.00,116035.96,42500.00,78904.46,2722.00,1489.00,54.70,535.00,19.65,2370.00,38.00,1.60,5821.00,4813.00,82.68,795.00,13.66,25.00,0.43,47.00,0.81,121.00,2.08,0.00,0.00,2276.00,134.00,5.89,2142.00,94.11,1858.00,81.63,284.00,12.48,184400.00,261883.29,518.00,735.66,63681.00,90439.21,67536.00,95914.05,52174.00,74097.07,52727.00,74882.43,62812.50,89205.77,234689.52,18500.00,1575000.00,201500.00,58203000.00,248.00,333304.04,26273.54,2236801.44,286168.56,82659399.33,3.16,4103.00,1465.00,35.71,1516.00,36.95,3082.00,42.00,1.36,6362,5103,80.21,929,14.60,30,0.47,92,1.45,193,3.03,0,0.00,2721,167,6.14,2554,93.86,2219,81.55,335,12.31,236800,251877.25,733,779.67,93246.00,99183.05,94759,100792.38,78981,84009.78,14688,15623.20,87426.00,92992.48,278506.85,5000.00,875000.00,268726.00,16710411.00,60.00,296239.61,5318.35,930711.96,285836.00,17774376.48,2.88,7416,3269,44.08,2007,27.06,3214,121,3.76,9284,5833,62.8,2588,27.9,94,1.0,18,0.2,0,0.0,0,0.0,198,2.1,553,6.0,-19.88,14.24,-0.61,3.92,2660,2514,94.50,146,5.50,2231,88.70,283,11.30,277600.00,920.00,283283.42,938.84,82960.00,84658.47,83714.00,85427.91,68950.00,70361.64,,,,,,,,,131513.00,134205.52,131250.00,133937.14,357314.71,4000.00,2537500.00,325000.00,60743500.00,170.00,364630.16,4081.89,2589451.29,331653.86,61987126.91,3.92,7804,682,597,1279,16.39
37063002200,1519.00,750.00,49.37,754.00,49.64,9.00,0.59,0.00,0.00,636.00,25.00,3.93,611.00,96.07,83.00,13.05,528.00,83.02,81626.39,13028.27,69.57,435.85,4338.58,27182.62,826.00,700.00,84.75,72.00,8.72,615.00,44.00,7.15,1054.00,370.00,35.10,675.00,64.04,0.00,0.00,2.00,0.19,6.00,0.57,0.00,0.00,469.00,59.00,12.58,410.00,87.42,64.00,13.65,342.00,72.92,23750.00,68859.34,134.00,388.51,11361.00,32939.41,24750.00,71758.68,9642.86,27957.93,,,,,630.00,438.00,69.52,99.00,15.71,529.00,37.00,6.99,1247.00,352.00,28.23,839.00,67.28,14.00,1.12,4.00,0.32,38.00,3.05,0.00,0.00,539.00,84.00,15.58,455.00,84.42,89.00,16.51,366.00,67.90,55667.42,103350.76,282.53,524.53,18580.00,34495.17,26923.08,49984.72,15873.02,29469.45,14642.86,27185.57,,,858.00,486.00,56.64,206.00,24.01,571.00,108.00,18.91,1267.00,293.00,23.13,734.00,57.93,11.00,0.87,16.00,1.26,200.00,15.79,0.00,0.00,506.00,60.00,11.86,446.00,88.14,114.00,22.53,332.00,65.61,107947.37,153305.92,445.77,633.08,29783.76,42298.63,53594.00,76113.74,25594.67,36349.33,28750.00,40830.50,87500.00,124266.75,71750.00,4500.00,250000.00,69000.00,1865500.00,26.00,101898.73,6390.86,355047.85,97993.21,2649367.03,2.32,895.00,453.00,50.61,269.00,30.06,690.00,87.00,12.61,1946,998,51.28,656,33.71,11,0.57,68,3.49,212,10.89,0,0.00,1029,129,12.54,900,87.46,191,18.56,709,68.90,202600,215499.71,1014,1078.56,46211.00,49153.29,56583,60185.69,16500,17550.57,36555,38882.49,101375.00,107829.63,142490.00,10500.00,497000.00,104700.00,1424900.00,10.00,151562.45,11168.54,528644.39,111366.33,1515624.54,2.27,1094,224,20.48,700,63.99,1078,73,6.77,1835,1184,64.5,495,27.0,5,0.3,54,2.9,0,0.0,0,0.0,46,2.5,51,2.8,41.37,-30.93,1.64,-12.99,1068,894,83.70,174,16.30,270,30.20,624,69.80,261700.00,1220.00,267057.89,1244.98,64000.00,65310.30,77212.00,78792.79,38542.00,39331.09,,,,,,,,,,,60972.00,62220.31,410026.32,103500.00,975500.00,325000.00,7790500.00,19.00,418420.96,105619.00,995471.82,331653.86,7949998.14,5.08,1382,205,231,436,31.55
37063002300,3591.97,2.00,0.06,3585.97,99.83,4.00,0.11,1.00,0.03,1189.68,111.98,9.41,1077.70,90.59,166.96,14.03,910.74,76.55,47648.01,7605.03,45.72,286.43,2322.92,14553.86,1711.51,1659.53,96.96,22.99,1.34,1194.66,57.99,4.85,1839.46,1.00,0.05,1798.47,97.77,0.00,0.00,2.00,0.11,37.99,2.07,2.00,0.11,629.86,44.00,6.98,585.86,93.02,87.99,13.97,497.87,79.04,14109.14,40907.21,92.52,268.26,6391.21,18530.29,,,6998.02,20289.65,2500.00,7248.35,,,989.75,920.77,93.03,19.00,1.92,570.85,117.96,20.66,2009.47,32.99,1.64,1964.48,97.76,3.00,0.15,4.00,0.20,5.00,0.25,0.00,0.00,824.82,72.99,8.85,751.83,91.15,117.99,14.30,633.84,76.85,53226.91,98819.77,215.93,400.89,11379.26,21126.45,8520.57,15819.08,11577.47,21494.44,,,7500.00,13924.32,999.79,659.88,66.00,110.97,11.10,864.78,116.96,13.53,2433.45,69.99,2.88,2247.47,92.36,12.00,0.49,5.00,0.21,98.99,4.07,0.00,0.00,803.81,84.99,10.57,718.82,89.43,132.98,16.54,585.85,72.88,61144.52,86836.91,284.21,403.63,17566.46,24947.74,11070.06,15721.61,17292.53,24558.71,85152.00,120932.14,,,88286.75,9500.00,410500.00,69250.00,3178323.00,36.00,125384.08,13491.82,582988.56,98348.25,4513826.95,3.94,1213.80,893.87,73.64,66.98,5.52,765.82,140.95,18.41,1331,80,6.01,1088,81.74,0,0.00,1,0.08,161,12.10,0,0.00,481,150,31.19,331,68.81,59,12.27,272,56.55,94300,100304.16,432,459.51,16694.00,17756.92,23056,24523.99,15887,16898.54,18750,19943.83,-999.00,-1062.61,54835.83,3550.00,104500.00,51990.00,658030.00,12.00,58327.27,3776.03,111153.60,55300.25,699927.31,3.11,916,661,72.16,54,5.90,349,57,16.33,1484,145,9.8,1096,73.9,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3,239,16.1,6.92,-18.46,-0.21,12.03,378,317,83.90,61,16.10,54,17.00,263,83.00,,795.00,,811.28,18661.00,19043.05,15875.00,16200.02,19643.00,20045.16,,,,,,,,,,,15625.00,15944.90,240767.61,11000.00,440000.00,244500.00,17094500.00,71.00,245696.95,11225.21,449008.30,249505.75,17444482.80,13.10,851,39,27,66,7.76
37063980100,223.11,195.27,87.52,27.28,12.23,0.39,0.18,0.00,0.00,65.61,2.67,4.08,62.94,95.92,47.32,72.13,15.61,23.80,117501.61,18754.26,87.98,551.22,10075.18,63124.33,113.31,81.05,71.53,19.60,17.30,90.45,2.42,2.68,296.27,243.37,82.14,45.80,15.46,0.15,0.05,3.43,1.16,2.46,0.83,0.00,0.00,106.47,6.16,5.79,100.31,94.21,1.87,1.75,0.51,0.48,37444.00,108562.91,137.00,397.21,22590.55,65497.69,24185.24,70121.24,26295.52,76239.68,,,,,184.23,101.54,55.12,51.73,28.08,163.42,6.00,3.67,226.39,168.03,74.22,45.30,20.01,0.47,0.21,7.96,3.52,4.22,1.86,0.00,0.00,103.79,7.16,6.90,96.63,93.10,50.79,48.94,45.84,44.17,83800.00,155581.03,423.00,785.33,32698.00,60706.30,31318.90,58145.90,39828.77,73945.11,31666.67,58791.56,29705.88,55151.21,150.84,68.46,45.39,44.17,29.28,132.90,2.34,1.76,336.88,188.11,55.84,83.92,24.91,2.94,0.87,47.11,13.98,13.05,3.87,0.00,0.00,179.01,18.54,10.36,160.48,89.64,49.59,27.70,110.89,61.94,127400.00,180932.38,748.00,1062.30,48456.00,68816.80,49267.00,69968.57,44219.00,62799.44,39432.00,56000.99,64807.69,92039.32,,,,,,,,,,,,,247.27,66.18,26.77,122.60,49.58,216.02,5.96,2.76,4,0,0.00,1,25.00,0,0.00,0,0.00,3,75.00,0,0.00,2,0,0.00,2,100.00,0,0.00,2,100.00,68100,72435.98,-999,-1062.61,74531.00,79276.45,74531,79276.45,-999,-1062.61,-999,-1062.61,-999.00,-1062.61,,,,,,,,,,,,,78,23,29.49,24,30.77,78,24,30.77,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
